Timestamp,Name,Value
7.243667,"IMU Yaw Angle (deg)",0.004792610093951221
7.244589," Pressure (psi)",109.74959247648903
7.244596,"IMU Yaw Angle (deg)",0.004792610093951221
7.245462," Pressure (psi)",109.74959247648903
7.245468,"IMU Yaw Angle (deg)",0.004792610093951221
7.246037," Pressure (psi)",109.74959247648903
7.246043,"IMU Yaw Angle (deg)",0.004792610093951221
7.246702," Pressure (psi)",109.5387167449139
7.246708,"IMU Yaw Angle (deg)",0.004792610093951221
7.247315," Pressure (psi)",109.5387167449139
7.247321,"IMU Yaw Angle (deg)",0.004792610093951221
7.248029," Pressure (psi)",109.5387167449139
7.248036,"IMU Yaw Angle (deg)",0.004792610093951221
7.2486," Pressure (psi)",109.5387167449139
7.248606,"IMU Yaw Angle (deg)",0.004792610093951221
7.249234," Pressure (psi)",109.5387167449139
7.24924,"IMU Yaw Angle (deg)",0.004792610093951221
7.249907," Pressure (psi)",109.5387167449139
7.249913,"IMU Yaw Angle (deg)",0.004792610093951221
7.250733," Pressure (psi)",109.5387167449139
7.25074,"IMU Yaw Angle (deg)",0.004792610093951221
7.251348," Pressure (psi)",109.5387167449139
7.251355,"IMU Yaw Angle (deg)",0.004792610093951221
7.252088," Pressure (psi)",109.5387167449139
7.2521,"IMU Yaw Angle (deg)",0.004792610093951221
7.253422," Pressure (psi)",109.5387167449139
7.253429,"IMU Yaw Angle (deg)",0.005401707574725147
7.254042," Pressure (psi)",109.5387167449139
7.254049,"IMU Yaw Angle (deg)",0.005401707574725147
7.254622," Pressure (psi)",109.5387167449139
7.254628,"IMU Yaw Angle (deg)",0.005401707574725147
7.255343," Pressure (psi)",109.5387167449139
7.255349,"IMU Yaw Angle (deg)",0.005401707574725147
7.255959," Pressure (psi)",109.5387167449139
7.255966,"IMU Yaw Angle (deg)",0.005401707574725147
7.25739," Pressure (psi)",109.5387167449139
7.257397,"IMU Yaw Angle (deg)",0.005401707574725147
7.258719," Pressure (psi)",109.5387167449139
7.258725,"IMU Yaw Angle (deg)",0.005401707574725147
7.26031," Pressure (psi)",109.5387167449139
7.260317,"IMU Yaw Angle (deg)",0.005401707574725147
7.261071," Pressure (psi)",109.5387167449139
7.261077,"IMU Yaw Angle (deg)",0.005401707574725147
7.261687," Pressure (psi)",109.5387167449139
7.261693,"IMU Yaw Angle (deg)",0.005401707574725147
7.262387," Pressure (psi)",109.5387167449139
7.262393,"IMU Yaw Angle (deg)",0.005401707574725147
7.263045," Pressure (psi)",109.5387167449139
7.263052,"IMU Yaw Angle (deg)",0.005401707574725147
7.264231," Pressure (psi)",109.5387167449139
7.264238,"IMU Yaw Angle (deg)",0.006394753888249394
7.26483," Pressure (psi)",109.5387167449139
7.264836,"IMU Yaw Angle (deg)",0.006394753888249394
7.265576," Pressure (psi)",109.5387167449139
7.265583,"IMU Yaw Angle (deg)",0.006394753888249394
7.266265," Pressure (psi)",109.5387167449139
7.266272,"IMU Yaw Angle (deg)",0.006394753888249394
7.267062," Pressure (psi)",109.5387167449139
7.267068,"IMU Yaw Angle (deg)",0.006394753888249394
7.267835," Pressure (psi)",109.5387167449139
7.267841,"IMU Yaw Angle (deg)",0.006394753888249394
7.268515," Pressure (psi)",109.5387167449139
7.268521,"IMU Yaw Angle (deg)",0.006394753888249394
7.269816," Pressure (psi)",109.5387167449139
7.269824,"IMU Yaw Angle (deg)",0.006394753888249394
7.27064," Pressure (psi)",109.5387167449139
7.270647,"IMU Yaw Angle (deg)",0.006394753888249394
7.27149," Pressure (psi)",109.5387167449139
7.271497,"IMU Yaw Angle (deg)",0.006394753888249394
7.27218," Pressure (psi)",109.5387167449139
7.272186,"IMU Yaw Angle (deg)",0.006394753888249394
7.272845," Pressure (psi)",109.5387167449139
7.272851,"IMU Yaw Angle (deg)",0.006394753888249394
7.273501," Pressure (psi)",109.5387167449139
7.273508,"IMU Yaw Angle (deg)",0.006394753888249394
7.274771," Pressure (psi)",109.5387167449139
7.274778,"IMU Yaw Angle (deg)",0.0063045914322137795
7.275412," Pressure (psi)",109.5387167449139
7.275418,"IMU Yaw Angle (deg)",0.0063045914322137795
7.276093," Pressure (psi)",109.5387167449139
7.276098,"IMU Yaw Angle (deg)",0.0063045914322137795
7.27669," Pressure (psi)",109.5387167449139
7.276697,"IMU Yaw Angle (deg)",0.0063045914322137795
7.27821," Pressure (psi)",109.5387167449139
7.278217,"IMU Yaw Angle (deg)",0.0063045914322137795
7.279255," Pressure (psi)",109.5387167449139
7.279262,"IMU Yaw Angle (deg)",0.0063045914322137795
7.279878," Pressure (psi)",109.5387167449139
7.279885,"IMU Yaw Angle (deg)",0.0063045914322137795
7.280823," Pressure (psi)",109.5387167449139
7.280829,"IMU Yaw Angle (deg)",0.0063045914322137795
7.281761," Pressure (psi)",109.5387167449139
7.281769,"IMU Yaw Angle (deg)",0.0063045914322137795
7.282591," Pressure (psi)",109.5387167449139
7.282598,"IMU Yaw Angle (deg)",0.0063045914322137795
7.283275," Pressure (psi)",109.5387167449139
7.283282,"IMU Yaw Angle (deg)",0.0063045914322137795
7.283872," Pressure (psi)",109.5387167449139
7.283878,"IMU Yaw Angle (deg)",0.0063045914322137795
7.284529," Pressure (psi)",109.5387167449139
7.284535,"IMU Yaw Angle (deg)",0.0063045914322137795
7.285656," Pressure (psi)",109.5387167449139
7.285663,"IMU Yaw Angle (deg)",0.006991996675729747
7.286505," Pressure (psi)",109.5387167449139
7.286512,"IMU Yaw Angle (deg)",0.006991996675729747
7.287287," Pressure (psi)",109.5387167449139
7.287294,"IMU Yaw Angle (deg)",0.006991996675729747
7.287943," Pressure (psi)",109.5387167449139
7.28795,"IMU Yaw Angle (deg)",0.006991996675729747
7.288606," Pressure (psi)",109.5387167449139
7.288612,"IMU Yaw Angle (deg)",0.006991996675729747
7.289196," Pressure (psi)",109.5387167449139
7.289203,"IMU Yaw Angle (deg)",0.006991996675729747
7.289832," Pressure (psi)",109.5387167449139
7.289838,"IMU Yaw Angle (deg)",0.006991996675729747
7.290494," Pressure (psi)",109.5387167449139
7.290501,"IMU Yaw Angle (deg)",0.006991996675729747
7.2911," Pressure (psi)",109.5387167449139
7.291106,"IMU Yaw Angle (deg)",0.006991996675729747
7.29199," Pressure (psi)",109.5387167449139
7.291996,"IMU Yaw Angle (deg)",0.006991996675729747
7.292821," Pressure (psi)",109.5387167449139
7.292828,"IMU Yaw Angle (deg)",0.006991996675729747
7.293421," Pressure (psi)",109.5387167449139
7.293427,"IMU Yaw Angle (deg)",0.006991996675729747
7.294017," Pressure (psi)",109.5387167449139
7.294024,"IMU Yaw Angle (deg)",0.006991996675729747
7.294691," Pressure (psi)",109.5387167449139
7.294698,"IMU Yaw Angle (deg)",0.006991996675729747
7.295318," Pressure (psi)",109.5387167449139
7.295325,"IMU Yaw Angle (deg)",0.006991996675729747
7.298185," Pressure (psi)",109.74959247648903
7.298192,"IMU Yaw Angle (deg)",0.007207416146993632
7.298959," Pressure (psi)",109.74959247648903
7.298965,"IMU Yaw Angle (deg)",0.007207416146993632
7.299652," Pressure (psi)",109.74959247648903
7.299658,"IMU Yaw Angle (deg)",0.007207416146993632
7.300314," Pressure (psi)",109.74959247648903
7.30032,"IMU Yaw Angle (deg)",0.007207416146993632
7.301573," Pressure (psi)",109.74959247648903
7.301579,"IMU Yaw Angle (deg)",0.007207416146993632
7.302256," Pressure (psi)",109.74959247648903
7.302263,"IMU Yaw Angle (deg)",0.007207416146993632
7.302985," Pressure (psi)",109.74959247648903
7.302992,"IMU Yaw Angle (deg)",0.007207416146993632
7.30369," Pressure (psi)",109.74959247648903
7.303697,"IMU Yaw Angle (deg)",0.007207416146993632
7.304353," Pressure (psi)",109.74959247648903
7.30436,"IMU Yaw Angle (deg)",0.007207416146993632
7.304918," Pressure (psi)",109.74959247648903
7.304925,"IMU Yaw Angle (deg)",0.007207416146993632
7.305672," Pressure (psi)",109.74959247648903
7.305679,"IMU Yaw Angle (deg)",0.007207416146993632
7.30845," Pressure (psi)",109.74959247648903
7.308456,"IMU Yaw Angle (deg)",0.008002598315477366
7.30923," Pressure (psi)",109.74959247648903
7.309237,"IMU Yaw Angle (deg)",0.008002598315477366
7.309841," Pressure (psi)",109.74959247648903
7.309848,"IMU Yaw Angle (deg)",0.008002598315477366
7.310507," Pressure (psi)",109.74959247648903
7.310513,"IMU Yaw Angle (deg)",0.008002598315477366
7.311114," Pressure (psi)",109.74959247648903
7.31112,"IMU Yaw Angle (deg)",0.008002598315477366
7.311912," Pressure (psi)",109.74959247648903
7.311919,"IMU Yaw Angle (deg)",0.008002598315477366
7.312542," Pressure (psi)",109.74959247648903
7.312548,"IMU Yaw Angle (deg)",0.008002598315477366
7.313196," Pressure (psi)",109.74959247648903
7.313202,"IMU Yaw Angle (deg)",0.008002598315477366
7.313948," Pressure (psi)",109.74959247648903
7.313954,"IMU Yaw Angle (deg)",0.008002598315477366
7.314534," Pressure (psi)",109.74959247648903
7.31454,"IMU Yaw Angle (deg)",0.008002598315477366
7.315184," Pressure (psi)",109.74959247648903
7.31519,"IMU Yaw Angle (deg)",0.008002598315477366
7.315836," Pressure (psi)",109.74959247648903
7.315843,"IMU Yaw Angle (deg)",0.008002598315477366
7.316984," Pressure (psi)",109.74959247648903
7.316991,"IMU Yaw Angle (deg)",0.008002598315477366
7.318456," Pressure (psi)",109.74959247648903
7.318463,"IMU Yaw Angle (deg)",0.00819091513752937
7.319971," Pressure (psi)",109.74959247648903
7.319978,"IMU Yaw Angle (deg)",0.00819091513752937
7.320688," Pressure (psi)",109.74959247648903
7.320694,"IMU Yaw Angle (deg)",0.00819091513752937
7.321299," Pressure (psi)",109.74959247648903
7.321305,"IMU Yaw Angle (deg)",0.00819091513752937
7.322248," Pressure (psi)",109.74959247648903
7.322254,"IMU Yaw Angle (deg)",0.00819091513752937
7.322904," Pressure (psi)",109.74959247648903
7.32291,"IMU Yaw Angle (deg)",0.00819091513752937
7.323558," Pressure (psi)",109.74959247648903
7.323565,"IMU Yaw Angle (deg)",0.00819091513752937
7.324117," Pressure (psi)",109.74959247648903
7.324123,"IMU Yaw Angle (deg)",0.00819091513752937
7.324882," Pressure (psi)",109.74959247648903
7.324888,"IMU Yaw Angle (deg)",0.00819091513752937
7.325558," Pressure (psi)",109.74959247648903
7.325565,"IMU Yaw Angle (deg)",0.00819091513752937
7.326214," Pressure (psi)",109.74959247648903
7.326221,"IMU Yaw Angle (deg)",0.00819091513752937
7.326798," Pressure (psi)",109.74959247648903
7.326804,"IMU Yaw Angle (deg)",0.00819091513752937
7.327448," Pressure (psi)",109.74959247648903
7.327455,"IMU Yaw Angle (deg)",0.00819091513752937
7.328821," Pressure (psi)",109.74959247648903
7.328827,"IMU Yaw Angle (deg)",0.00869667702913284
7.329613," Pressure (psi)",109.74959247648903
7.329619,"IMU Yaw Angle (deg)",0.00869667702913284
7.330527," Pressure (psi)",109.74959247648903
7.330534,"IMU Yaw Angle (deg)",0.00869667702913284
7.331208," Pressure (psi)",109.74959247648903
7.331215,"IMU Yaw Angle (deg)",0.00869667702913284
7.33187," Pressure (psi)",109.74959247648903
7.331876,"IMU Yaw Angle (deg)",0.00869667702913284
7.332536," Pressure (psi)",109.74959247648903
7.332543,"IMU Yaw Angle (deg)",0.00869667702913284
7.333183," Pressure (psi)",109.74959247648903
7.33319,"IMU Yaw Angle (deg)",0.00869667702913284
7.333821," Pressure (psi)",109.74959247648903
7.333827,"IMU Yaw Angle (deg)",0.00869667702913284
7.334406," Pressure (psi)",109.74959247648903
7.334413,"IMU Yaw Angle (deg)",0.00869667702913284
7.335049," Pressure (psi)",109.74959247648903
7.335056,"IMU Yaw Angle (deg)",0.00869667702913284
7.335831," Pressure (psi)",109.74959247648903
7.335837,"IMU Yaw Angle (deg)",0.00869667702913284
7.33668," Pressure (psi)",109.74959247648903
7.336687,"IMU Yaw Angle (deg)",0.00869667702913284
7.338511," Pressure (psi)",109.74959247648903
7.338518,"IMU Yaw Angle (deg)",0.00869667702913284
7.339887," Pressure (psi)",109.74959247648903
7.339894,"IMU Yaw Angle (deg)",0.008125756368041036
7.340914," Pressure (psi)",109.74959247648903
7.340921,"IMU Yaw Angle (deg)",0.008125756368041036
7.341617," Pressure (psi)",109.74959247648903
7.341624,"IMU Yaw Angle (deg)",0.008125756368041036
7.343064," Pressure (psi)",109.74959247648903
7.34307,"IMU Yaw Angle (deg)",0.008125756368041036
7.343693," Pressure (psi)",109.74959247648903
7.343699,"IMU Yaw Angle (deg)",0.008125756368041036
7.344362," Pressure (psi)",109.74959247648903
7.344368,"IMU Yaw Angle (deg)",0.008125756368041036
7.344921," Pressure (psi)",109.74959247648903
7.344928,"IMU Yaw Angle (deg)",0.008125756368041036
7.345572," Pressure (psi)",109.74959247648903
7.345578,"IMU Yaw Angle (deg)",0.008125756368041036
7.346336," Pressure (psi)",109.74959247648903
7.346343,"IMU Yaw Angle (deg)",0.008125756368041036
7.346914," Pressure (psi)",109.96113029827313
7.34692,"IMU Yaw Angle (deg)",0.008125756368041036
7.347531," Pressure (psi)",109.96113029827313
7.347537,"IMU Yaw Angle (deg)",0.008125756368041036
7.348164," Pressure (psi)",109.96113029827313
7.34817,"IMU Yaw Angle (deg)",0.008125756368041036
7.348751," Pressure (psi)",109.96113029827313
7.348757,"IMU Yaw Angle (deg)",0.008125756368041036
7.35126," Pressure (psi)",109.96113029827313
7.351267,"IMU Yaw Angle (deg)",0.008350165531039233
7.35208," Pressure (psi)",109.96113029827313
7.352087,"IMU Yaw Angle (deg)",0.008350165531039233
7.352691," Pressure (psi)",109.96113029827313
7.352698,"IMU Yaw Angle (deg)",0.008350165531039233
7.353349," Pressure (psi)",109.96113029827313
7.353355,"IMU Yaw Angle (deg)",0.008350165531039233
7.353936," Pressure (psi)",109.96113029827313
7.353942,"IMU Yaw Angle (deg)",0.008350165531039233
7.354599," Pressure (psi)",109.96113029827313
7.354606,"IMU Yaw Angle (deg)",0.008350165531039233
7.355171," Pressure (psi)",109.96113029827313
7.355177,"IMU Yaw Angle (deg)",0.008350165531039233
7.355709," Pressure (psi)",109.96113029827313
7.355715,"IMU Yaw Angle (deg)",0.008350165531039233
7.358065," Pressure (psi)",109.96113029827313
7.358072,"IMU Yaw Angle (deg)",0.008350165531039233
7.358891," Pressure (psi)",109.96113029827313
7.358898,"IMU Yaw Angle (deg)",0.008350165531039233
7.359478," Pressure (psi)",109.96113029827313
7.359485,"IMU Yaw Angle (deg)",0.008350165531039233
7.360142," Pressure (psi)",109.96113029827313
7.360149,"IMU Yaw Angle (deg)",0.008350165531039233
7.361362," Pressure (psi)",109.96113029827313
7.361369,"IMU Yaw Angle (deg)",0.008529453232884402
7.362206," Pressure (psi)",109.96113029827313
7.362212,"IMU Yaw Angle (deg)",0.008529453232884402
7.364234," Pressure (psi)",109.96113029827313
7.364245,"IMU Yaw Angle (deg)",0.008529453232884402
7.364972," Pressure (psi)",109.96113029827313
7.364978,"IMU Yaw Angle (deg)",0.008529453232884402
7.365711," Pressure (psi)",109.96113029827313
7.365717,"IMU Yaw Angle (deg)",0.008529453232884402
7.366806," Pressure (psi)",109.96113029827313
7.366818,"IMU Yaw Angle (deg)",0.008529453232884402
7.367892," Pressure (psi)",109.96113029827313
7.367966,"IMU Yaw Angle (deg)",0.008529453232884402
7.368891," Pressure (psi)",109.96113029827313
7.368898,"IMU Yaw Angle (deg)",0.008529453232884402
7.369739," Pressure (psi)",109.96113029827313
7.369746,"IMU Yaw Angle (deg)",0.008529453232884402
7.371624," Pressure (psi)",109.96113029827313
7.371631,"IMU Yaw Angle (deg)",0.009239595025777814
7.372367," Pressure (psi)",109.96113029827313
7.372374,"IMU Yaw Angle (deg)",0.009239595025777814
7.372981," Pressure (psi)",109.96113029827313
7.372988,"IMU Yaw Angle (deg)",0.009239595025777814
7.373881," Pressure (psi)",109.96113029827313
7.373888,"IMU Yaw Angle (deg)",0.009239595025777814
7.374603," Pressure (psi)",109.96113029827313
7.37461,"IMU Yaw Angle (deg)",0.009239595025777814
7.375278," Pressure (psi)",109.96113029827313
7.375285,"IMU Yaw Angle (deg)",0.009239595025777814
7.376029," Pressure (psi)",109.96113029827313
7.376035,"IMU Yaw Angle (deg)",0.009239595025777814
7.376722," Pressure (psi)",109.96113029827313
7.376729,"IMU Yaw Angle (deg)",0.009239595025777814
7.378437," Pressure (psi)",109.96113029827313
7.378445,"IMU Yaw Angle (deg)",0.009239595025777814
7.379909," Pressure (psi)",109.96113029827313
7.379915,"IMU Yaw Angle (deg)",0.009239595025777814
7.380597," Pressure (psi)",109.96113029827313
7.380603,"IMU Yaw Angle (deg)",0.009239595025777814
7.381371," Pressure (psi)",109.96113029827313
7.381378,"IMU Yaw Angle (deg)",0.009239595025777814
7.382145," Pressure (psi)",109.96113029827313
7.382152,"IMU Yaw Angle (deg)",0.009186527520418165
7.382813," Pressure (psi)",109.96113029827313
7.382819,"IMU Yaw Angle (deg)",0.009470914632081983
7.383515," Pressure (psi)",109.96113029827313
7.383522,"IMU Yaw Angle (deg)",0.009470914632081983
7.384119," Pressure (psi)",109.96113029827313
7.384126,"IMU Yaw Angle (deg)",0.009470914632081983
7.385263," Pressure (psi)",109.96113029827313
7.385269,"IMU Yaw Angle (deg)",0.009470914632081983
7.385899," Pressure (psi)",109.96113029827313
7.385905,"IMU Yaw Angle (deg)",0.009470914632081983
7.386815," Pressure (psi)",109.96113029827313
7.386821,"IMU Yaw Angle (deg)",0.009470914632081983
7.3874," Pressure (psi)",109.96113029827313
7.387406,"IMU Yaw Angle (deg)",0.009470914632081983
7.388102," Pressure (psi)",109.96113029827313
7.388108,"IMU Yaw Angle (deg)",0.009470914632081983
7.388771," Pressure (psi)",109.96113029827313
7.388778,"IMU Yaw Angle (deg)",0.009470914632081983
7.389389," Pressure (psi)",109.96113029827313
7.389396,"IMU Yaw Angle (deg)",0.009470914632081983
7.390125," Pressure (psi)",109.96113029827313
7.390131,"IMU Yaw Angle (deg)",0.009470914632081983
7.390856," Pressure (psi)",109.96113029827313
7.390863,"IMU Yaw Angle (deg)",0.009470914632081983
7.391485," Pressure (psi)",109.96113029827313
7.391492,"IMU Yaw Angle (deg)",0.009470914632081983
7.392107," Pressure (psi)",109.96113029827313
7.392113,"IMU Yaw Angle (deg)",0.009470914632081983
7.393392," Pressure (psi)",109.96113029827313
7.393399,"IMU Yaw Angle (deg)",0.009143216550350188
7.394067," Pressure (psi)",109.96113029827313
7.394074,"IMU Yaw Angle (deg)",0.009143216550350188
7.394697," Pressure (psi)",109.96113029827313
7.394704,"IMU Yaw Angle (deg)",0.009143216550350188
7.395445," Pressure (psi)",109.96113029827313
7.395452,"IMU Yaw Angle (deg)",0.009143216550350188
7.39604," Pressure (psi)",109.96113029827313
7.396046,"IMU Yaw Angle (deg)",0.009143216550350188
7.397579," Pressure (psi)",109.5387167449139
7.397586,"IMU Yaw Angle (deg)",0.009143216550350188
7.398711," Pressure (psi)",109.5387167449139
7.398717,"IMU Yaw Angle (deg)",0.009143216550350188
7.399394," Pressure (psi)",109.5387167449139
7.399401,"IMU Yaw Angle (deg)",0.009143216550350188
7.400136," Pressure (psi)",109.5387167449139
7.400142,"IMU Yaw Angle (deg)",0.009143216550350188
7.400759," Pressure (psi)",109.5387167449139
7.400766,"IMU Yaw Angle (deg)",0.009143216550350188
7.40133," Pressure (psi)",109.5387167449139
7.401336,"IMU Yaw Angle (deg)",0.009143216550350188
7.402041," Pressure (psi)",109.5387167449139
7.402047,"IMU Yaw Angle (deg)",0.009143216550350188
7.402698," Pressure (psi)",109.5387167449139
7.402705,"IMU Yaw Angle (deg)",0.009143216550350188
7.404047," Pressure (psi)",109.5387167449139
7.404054,"IMU Yaw Angle (deg)",0.009336233809590339
7.404778," Pressure (psi)",109.5387167449139
7.404784,"IMU Yaw Angle (deg)",0.009336233809590339
7.406207," Pressure (psi)",109.5387167449139
7.406213,"IMU Yaw Angle (deg)",0.009336233809590339
7.406874," Pressure (psi)",109.5387167449139
7.40688,"IMU Yaw Angle (deg)",0.009336233809590339
7.407506," Pressure (psi)",109.5387167449139
7.407513,"IMU Yaw Angle (deg)",0.009336233809590339
7.408138," Pressure (psi)",109.5387167449139
7.408144,"IMU Yaw Angle (deg)",0.009336233809590339
7.408847," Pressure (psi)",109.5387167449139
7.408853,"IMU Yaw Angle (deg)",0.009336233809590339
7.409489," Pressure (psi)",109.5387167449139
7.409496,"IMU Yaw Angle (deg)",0.009336233809590339
7.410081," Pressure (psi)",109.5387167449139
7.410087,"IMU Yaw Angle (deg)",0.009336233809590339
7.410736," Pressure (psi)",109.5387167449139
7.410743,"IMU Yaw Angle (deg)",0.009336233809590339
7.411399," Pressure (psi)",109.5387167449139
7.411405,"IMU Yaw Angle (deg)",0.009336233809590339
7.412166," Pressure (psi)",109.5387167449139
7.412173,"IMU Yaw Angle (deg)",0.009336233809590339
7.412827," Pressure (psi)",109.5387167449139
7.412833,"IMU Yaw Angle (deg)",0.009336233809590339
7.413447," Pressure (psi)",109.5387167449139
7.413453,"IMU Yaw Angle (deg)",0.009336233809590339
7.414232," Pressure (psi)",109.5387167449139
7.414238,"IMU Yaw Angle (deg)",0.009336233809590339
7.414839," Pressure (psi)",109.5387167449139
7.414845,"IMU Yaw Angle (deg)",0.00970859670639038
7.415485," Pressure (psi)",109.5387167449139
7.415491,"IMU Yaw Angle (deg)",0.00970859670639038
7.41714," Pressure (psi)",109.5387167449139
7.417147,"IMU Yaw Angle (deg)",0.00970859670639038
7.418804," Pressure (psi)",109.5387167449139
7.41881,"IMU Yaw Angle (deg)",0.00970859670639038
7.419471," Pressure (psi)",109.5387167449139
7.419477,"IMU Yaw Angle (deg)",0.00970859670639038
7.420077," Pressure (psi)",109.5387167449139
7.420083,"IMU Yaw Angle (deg)",0.00970859670639038
7.420703," Pressure (psi)",109.5387167449139
7.420709,"IMU Yaw Angle (deg)",0.00970859670639038
7.421313," Pressure (psi)",109.5387167449139
7.421319,"IMU Yaw Angle (deg)",0.00970859670639038
7.421983," Pressure (psi)",109.5387167449139
7.421989,"IMU Yaw Angle (deg)",0.00970859670639038
7.422632," Pressure (psi)",109.5387167449139
7.422638,"IMU Yaw Angle (deg)",0.00970859670639038
7.42326," Pressure (psi)",109.5387167449139
7.423266,"IMU Yaw Angle (deg)",0.00970859670639038
7.423805," Pressure (psi)",109.5387167449139
7.423811,"IMU Yaw Angle (deg)",0.00970859670639038
7.424386," Pressure (psi)",109.5387167449139
7.424392,"IMU Yaw Angle (deg)",0.00970859670639038
7.425717," Pressure (psi)",109.5387167449139
7.425724,"IMU Yaw Angle (deg)",0.009240889728069305
7.426989," Pressure (psi)",109.5387167449139
7.426996,"IMU Yaw Angle (deg)",0.009240889728069305
7.427634," Pressure (psi)",109.5387167449139
7.42764,"IMU Yaw Angle (deg)",0.009240889728069305
7.428431," Pressure (psi)",109.5387167449139
7.428438,"IMU Yaw Angle (deg)",0.009240889728069305
7.429031," Pressure (psi)",109.5387167449139
7.429038,"IMU Yaw Angle (deg)",0.009240889728069305
7.429684," Pressure (psi)",109.5387167449139
7.42969,"IMU Yaw Angle (deg)",0.009240889728069305
7.430333," Pressure (psi)",109.5387167449139
7.43034,"IMU Yaw Angle (deg)",0.009240889728069305
7.430983," Pressure (psi)",109.5387167449139
7.430989,"IMU Yaw Angle (deg)",0.009240889728069305
7.431569," Pressure (psi)",109.5387167449139
7.431576,"IMU Yaw Angle (deg)",0.009240889728069305
7.432177," Pressure (psi)",109.5387167449139
7.432183,"IMU Yaw Angle (deg)",0.009240889728069305
7.432791," Pressure (psi)",109.5387167449139
